CuPy (lsmr),41-44,3d_27pt,128,128,64,27725560,SymGS
276.78106689453125
5.351424217224121
5.2315521240234375
5.221407890319824
5.219327926635742
5.234687805175781
5.245952129364014
5.210207939147949
5.237760066986084
5.313536167144775
