CuPy (lsmr),41-44,3d_27pt,24,24,24,343000,SymGS
2.4239039421081543
2.0449280738830566
2.051071882247925
2.0327680110931396
2.086911916732788
2.0378880500793457
2.115583896636963
2.0305919647216797
2.037760019302368
2.0716159343719482
