CuPy (lsmr),41-44,3d_27pt,128,128,128,55742968,SymGS
120.85453033447266
8.819711685180664
8.806367874145508
8.828831672668457
8.81766414642334
8.801247596740723
8.960000038146973
8.80742359161377
8.79923152923584
8.829952239990234
