CuPy (lsmr),41-44,3d_27pt,128,64,64,13790200,SymGS
4.014080047607422
3.4732799530029297
3.432447910308838
3.3996798992156982
3.4047999382019043
3.413088083267212
3.414016008377075
3.407871961593628
3.397631883621216
3.423232078552246
