CuPy (lsmr),41-44,3d_27pt,128,128,128,55742968,SymGS
105.04499053955078
8.9999361038208
8.965120315551758
9.001983642578125
9.006112098693848
8.966143608093262
8.960000038146973
8.962976455688477
8.966143608093262
8.99788761138916
