CuPy (lsmr),41-44,3d_27pt,128,128,64,27725560,SymGS
94.87971496582031
5.149695873260498
5.146719932556152
5.134335994720459
5.1169281005859375
5.142528057098389
5.184512138366699
5.134335994720459
5.1374077796936035
5.1671037673950195
