CuPy (lsmr),41-44,3d_27pt,32,32,32,830584,SymGS
2.564095973968506
2.0838398933410645
2.110464096069336
2.0940799713134766
2.085887908935547
2.1176319122314453
2.08076810836792
2.0705599784851074
2.135040044784546
2.1462080478668213
