AMGX 5 iterations,41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 10.86212146694895
4.716544151306152
4.640768051147461
4.630527973175049
4.626431941986084
4.627456188201904
4.659200191497803
4.635647773742676
4.628479957580566
4.637695789337158
4.65715217590332
