AMGX 5 iterations,41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 6.805998846523885
2.7637760639190674
2.4185919761657715
2.401279926300049
2.4043519496917725
2.3961920738220215
2.4330239295959473
2.407423973083496
2.4033920764923096
2.3992319107055664
2.436095952987671
