AMGX 3 iterations,41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 116.97758206147324
3.3756799697875977
3.2821760177612305
3.275615930557251
3.273184061050415
3.2762880325317383
3.267199993133545
3.2620160579681396
3.270656108856201
3.266144037246704
3.273632049560547
