AMGX 3 iterations,41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 14.349484188556715
2.116607904434204
1.6998399496078491
1.6885759830474854
1.6904959678649902
1.686527967453003
1.6802879571914673
1.6834559440612793
1.6885759830474854
1.6936960220336914
1.6946560144424438
