AMGX 3 iterations,41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 650.7617158101468
11.450847625732422
11.113951683044434
11.150431632995605
11.345120429992676
11.169280052185059
11.170271873474121
11.15174388885498
11.147680282592773
11.15385627746582
11.191360473632812
