AMGX 3 iterations,41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 61.10357209701067
4.120351791381836
4.0076799392700195
4.000959873199463
3.9997758865356445
4.000256061553955
3.9981119632720947
4.002111911773682
4.007328033447266
4.0083842277526855
4.006368160247803
