AMGX 3 iterations,41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 24.019693771587086
3.16211199760437
3.078144073486328
3.073024034500122
3.078144073486328
3.0699520111083984
3.066879987716675
3.0709760189056396
3.0781760215759277
3.0781118869781494
3.0904319286346436
