MatlabReference,41-44,3d_27pt,8,8,8,10648,SPMV
0.12742400169372559
0.11673600226640701
0.11468800157308578
0.11987199634313583
0.1157120019197464
0.1136000007390976
0.11366400122642517
0.11468800157308578
0.11462400108575821
0.11878400295972824
