BaseTorch,41-44,3d_27pt,128,128,64,1048576,WAXPBY
0.11350400000810623
0.11264000087976456
0.11468800157308578
0.11369600147008896
0.11366400122642517
0.1125119999051094
0.11264000087976456
0.11366400122642517
0.11264000087976456
0.11468800157308578
