BaseTorch,41-44,3d_27pt,16,16,16,4096,WAXPBY
0.0671359971165657
0.06860800087451935
0.06540799885988235
0.06335999816656113
0.06143999844789505
0.0634239986538887
0.06345599889755249
0.06339199841022491
0.0623680017888546
0.06143999844789505
