BaseTorch,41-44,3d_27pt,32,32,32,32768,WAXPBY
0.06851200014352798
0.06345599889755249
0.06358399987220764
0.06348799914121628
0.062463998794555664
0.06345599889755249
0.06348799914121628
0.06345599889755249
0.06451199948787689
0.06259199976921082
