BaseTorch,41-44,3d_27pt,128,128,128,2097152,WAXPBY
0.20416000485420227
0.20371200144290924
0.2027519941329956
0.2027519941329956
0.2027519941329956
0.20377600193023682
0.2017280012369156
0.2027519941329956
0.2017280012369156
0.2017280012369156
