BaseTorch,41-44,3d_27pt,64,64,64,262144,WAXPBY
0.06947200000286102
0.06451199948787689
0.0626240000128746
0.06451199948787689
0.06348799914121628
0.062463998794555664
0.062463998794555664
0.06143999844789505
0.062463998794555664
0.06249599903821945
