MatlabReference,41-44,3d_27pt,24,24,24,343000,SPMV
0.1241919994354248
0.12195199728012085
0.11769600212574005
0.1157120019197464
0.13312000036239624
0.13619199395179749
0.1157120019197464
0.11980800330638885
0.11680000275373459
0.1157120019197464
