BaseTorch,41-44,3d_27pt,32,32,32,32768,Dot
0.04163200035691261
0.035840000957250595
0.03484800085425377
0.03686400130391121
0.03590400144457817
0.03593600168824196
0.03686400130391121
0.035840000957250595
0.03686400130391121
0.03680000081658363
