BaseTorch,41-44,3d_27pt,16,16,16,97336,SPMV
0.13014400005340576
0.11878400295972824
0.11673600226640701
0.11673600226640701
0.11468800157308578
0.11987199634313583
0.12284799665212631
0.1167680025100708
0.1157120019197464
0.1157120019197464
