MatlabReference,41-44,3d_27pt,16,16,16,4096,Dot
0.04057599976658821
0.035840000957250595
0.03468799963593483
0.03484800085425377
0.035711999982595444
0.04095999896526337
0.03593600168824196
0.035840000957250595
0.03497600182890892
0.035840000957250595
