BaseTorch,41-44,3d_27pt,24,24,24,13824,Dot
0.04259200021624565
0.03788800165057182
0.03590400144457817
0.035840000957250595
0.03686400130391121
0.035840000957250595
0.03686400130391121
0.035840000957250595
0.03683200106024742
0.034912001341581345
