BaseTorch,41-44,3d_27pt,16,16,16,97336,CG
17.186687469482422
17.498111724853516
17.127424240112305
17.01580810546875
17.18988800048828
17.21561622619629
17.289215087890625
17.344383239746094
17.38751983642578
17.34864044189453
