BaseTorch,41-44,3d_27pt,128,128,128,2097152,Dot
0.06278400123119354
0.05939200147986412
0.05929600074887276
0.058368001133203506
0.05939200147986412
0.05827200040221214
0.058368001133203506
0.05740800127387047
0.058368001133203506
0.058368001133203506
