BaseTorch,41-44,3d_27pt,24,24,24,13824,WAXPBY
0.06825599819421768
0.06963200122117996
0.0655359998345375
0.06348799914121628
0.06451199948787689
0.06851200014352798
0.07577600330114365
0.06335999816656113
0.06348799914121628
0.062463998794555664
