MatlabReference,41-44,3d_27pt,16,16,16,97336,SPMV
0.12281599640846252
0.11587200313806534
0.11673600226640701
0.12092799693346024
0.11468800157308578
0.11475200206041336
0.11468800157308578
0.11366400122642517
0.11468800157308578
0.11468800157308578
