BaseTorch,41-44,3d_27pt,8,8,8,512,WAXPBY
0.06825599819421768
0.06348799914121628
0.07782399654388428
0.0655359998345375
0.06348799914121628
0.06348799914121628
0.06348799914121628
0.06348799914121628
0.062463998794555664
0.06348799914121628
