MatlabReference,41-44,3d_27pt,8,8,8,512,WAXPBY
0.06755200028419495
0.06348799914121628
0.062463998794555664
0.06143999844789505
0.06143999844789505
0.062463998794555664
0.06143999844789505
0.06143999844789505
0.06143999844789505
0.06143999844789505
