BaseTorch,41-44,3d_27pt,128,64,64,524288,WAXPBY
0.06924799829721451
0.0655359998345375
0.06860800087451935
0.07680000364780426
0.07577600330114365
0.0655359998345375
0.06451199948787689
0.06358399987220764
0.06348799914121628
0.06444799900054932
