MatlabReference,41-44,3d_27pt,8,8,8,512,Dot
0.040511999279260635
0.03686400130391121
0.03788800165057182
0.03993599861860275
0.03587200120091438
0.036768000572919846
0.03481600061058998
0.03481600061058998
0.03481600061058998
0.035840000957250595
