BaseTorch,41-44,3d_27pt,128,64,64,524288,Dot
0.05036799982190132
0.03686400130391121
0.03497600182890892
0.035840000957250595
0.03481600061058998
0.035840000957250595
0.03686400130391121
0.035840000957250595
0.035840000957250595
0.03596799820661545
