MatlabReference,41-44,3d_27pt,16,16,16,4096,WAXPBY
0.06790400296449661
0.06249599903821945
0.06348799914121628
0.062463998794555664
0.06230400130152702
0.06239999830722809
0.07568000257015228
0.07571200281381607
0.06143999844789505
0.062463998794555664
