MatlabReference,41-44,3d_27pt,24,24,24,13824,WAXPBY
0.06787200272083282
0.06348799914121628
0.06348799914121628
0.06963200122117996
0.06348799914121628
0.06335999816656113
0.062463998794555664
0.07168000191450119
0.07667200267314911
0.07171200215816498
