AMGX 2 iterations,41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 21.516410953923103
1.679360032081604
1.3424639701843262
1.324031949043274
1.3230079412460327
1.346560001373291
1.3228800296783447
1.363968014717102
1.324031949043274
1.3393919467926025
1.348639965057373
