AMGX 2 iterations,41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 461.7115910168232
5.176703929901123
4.870304107666016
4.864352226257324
4.899007797241211
4.899456024169922
4.901919841766357
4.89577579498291
4.901504039764404
4.898496150970459
4.901887893676758
