AMGX 2 iterations,41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 77.02899525686048
3.0819199085235596
2.9918720722198486
2.989664077758789
2.98636794090271
2.9846720695495605
2.9832959175109863
2.987391948699951
2.9979519844055176
3.005120038986206
2.987423896789551
