AMGX,41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 121.18351660255085
2.0906879901885986
1.994655966758728
1.9867520332336426
1.9807679653167725
1.978559970855713
1.9808640480041504
1.9812159538269043
1.9842239618301392
1.981600046157837
1.9806079864501953
