AMGX,41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 38.46556836306163
1.321984052658081
0.9779199957847595
0.9676799774169922
0.9666560292243958
0.9666560292243958
0.9676799774169922
0.9656320214271545
0.9666560292243958
0.9666560292243958
0.9666560292243958
