CuPy (gmres),41-44,3d_27pt,128,64,64,13790200,SymGS
13.03551959991455
12.358624458312988
12.35865592956543
12.386272430419922
12.35968017578125
12.36787223815918
12.418047904968262
12.367903709411621
12.35968017578125
12.35148811340332
