CuPy (gmres),41-44,3d_27pt,8,8,8,10648,SymGS
2351.80419921875
5.125120162963867
5.006400108337402
4.982783794403076
4.986879825592041
4.978687763214111
4.987904071807861
4.966400146484375
4.951039791107178
4.963232040405273
