CuPy (gmres),41-44,3d_27pt,128,128,128,55742968,SymGS
175.4736328125
39.462913513183594
39.3779182434082
39.46380615234375
38.995967864990234
37.653343200683594
37.30944061279297
37.14252853393555
37.164031982421875
37.06880187988281
