CuPy (gmres),41-44,3d_27pt,64,64,64,6859000,SymGS
8.61894416809082
7.731200218200684
7.66048002243042
7.672704219818115
7.674880027770996
7.667647838592529
7.655424118041992
7.664671897888184
7.671807765960693
7.700607776641846
