CuPy (gmres),41-44,3d_27pt,32,32,32,830584,SymGS
5.847040176391602
4.97049617767334
4.960256099700928
4.994048118591309
5.017600059509277
4.928383827209473
4.934656143188477
4.927487850189209
4.937664031982422
4.960256099700928
