CuPy (gmres),41-44,3d_27pt,16,16,16,97336,SymGS
6.479872226715088
5.001215934753418
4.960256099700928
4.960159778594971
4.96230411529541
4.96230411529541
4.9694719314575195
4.9541120529174805
4.9818878173828125
4.968512058258057
