CuPy (gmres),41-44,3d_27pt,128,128,64,27725560,SymGS
210.8600311279297
21.64735984802246
21.609407424926758
21.627775192260742
21.622783660888672
21.67193603515625
21.729280471801758
21.702655792236328
21.606399536132812
21.62175941467285
