CuPy (converging) (lsmr),41-44,3d_27pt,64,64,64,6859000,SymGS,RR Norm: 0.3335186292586303
10.81446361541748
10.3056001663208
10.218496322631836
10.264575958251953
10.23078441619873
10.24512004852295
10.312704086303711
10.282912254333496
10.21446418762207
10.269696235656738
