CuPy (converging) (lsmr),41-44,3d_27pt,128,128,64,27725560,SymGS,RR Norm: 0.41850414590266427
16.946176528930664
16.3450870513916
16.381824493408203
16.409536361694336
16.352256774902344
16.3819522857666
16.255136489868164
15.856703758239746
15.777791976928711
15.754240036010742
