CuPy 4 iterations (gmres),41-44,3d_27pt,128,128,128,55742968,SymGS,L2 Norm: 856.5195314656384
43.53433609008789
38.24639892578125
38.40204620361328
38.39487838745117
38.51878356933594
38.4716796875
38.54848098754883
38.53004837036133
38.538238525390625
38.6959342956543
