CuPy 4 iterations (minres),41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 59.42096292573803
3.551232099533081
3.3310399055480957
3.353600025177002
3.3116159439086914
3.323904037475586
3.313663959503174
3.31062388420105
3.3208320140838623
3.3566720485687256
3.31878399848938
