CuPy 4 iterations (lsmr),41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 154.46236599871904
4.639743804931641
4.338687896728516
4.334591865539551
4.364223957061768
4.383743762969971
4.415487766265869
4.377600193023682
4.40015983581543
4.430848121643066
4.439040184020996
