CuPy 4 iterations (lsmr),41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 770.9385960423836
7.787519931793213
7.322624206542969
7.337920188903809
7.28985595703125
7.34716796875
7.3461761474609375
7.328767776489258
7.369728088378906
7.363584041595459
7.314464092254639
