CuPy 4 iterations (minres),41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 25.13396310929548
3.6024320125579834
3.3761279582977295
3.3679358959198
3.3996798992156982
3.3894400596618652
3.290112018585205
3.295232057571411
3.2931840419769287
3.3199360370635986
3.3894400596618652
