CuPy 4 iterations (lsmr),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 1073.6444180366725
10.981375694274902
10.670080184936523
10.668031692504883
10.73971176147461
10.750975608825684
10.688511848449707
10.722240447998047
10.728447914123535
10.678272247314453
10.693568229675293
