CuPy 4 iterations (gmres),41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 0.49691635465752604
5.155807971954346
4.907008171081543
4.8803839683532715
4.891647815704346
4.922368049621582
5.004223823547363
4.974592208862305
5.066656112670898
4.980735778808594
4.979712009429932
