CuPy 4 iterations (minres),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 403.10812938996025
3.6956160068511963
3.457024097442627
3.3751039505004883
3.4047999382019043
3.3341119289398193
3.34335994720459
3.3269760608673096
3.323904037475586
3.3423359394073486
3.3751039505004883
