CuPy 4 iterations (minres),41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 12.019906569920163
181.06163024902344
3.1979520320892334
3.1641600131988525
3.16211199760437
3.1549439430236816
3.150815963745117
3.145695924758911
3.14572811126709
3.195904016494751
3.2316160202026367
