CuPy 4 iterations (lsmr),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 554.5319385733964
6.201344013214111
5.929984092712402
5.899263858795166
5.862400054931641
5.906432151794434
5.841919898986816
5.856351852416992
5.834752082824707
5.847040176391602
5.849088191986084
