CuPy 4 iterations (lsmr),41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 219.34090062245022
4.789247989654541
4.541440010070801
4.553823947906494
4.559872150421143
4.539391994476318
4.55782413482666
4.551775932312012
4.55782413482666
4.566080093383789
4.490303993225098
