CuPy 4 iterations (minres),41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 109.39191724950591
3.5583999156951904
3.3157119750976562
3.300352096557617
3.314687967300415
3.2932798862457275
3.3034238815307617
3.304447889328003
3.313663959503174
3.3372159004211426
3.399775981903076
