CuPy 4 iterations (gmres),41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 0.0003439457423408054
5.5234880447387695
5.419007778167725
5.436416149139404
5.47327995300293
5.330944061279297
5.404672145843506
5.35756778717041
5.42412805557251
5.3842878341674805
5.438464164733887
