CuPy 4 iterations (gmres),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 155.83557158987114
7.995391845703125
7.818240165710449
7.7414398193359375
7.756800174713135
7.749631881713867
7.770112037658691
7.734272003173828
7.773183822631836
7.766016006469727
7.761824131011963
